"","pmse_train","specks_train","auc_train","pmse_ratio_train","pmse_test","specks_test","auc_test","pmse_ratio_test","type","name"
"1","0.000995064365231322","0.0510666666666664","0.533037102222226","1.08350752545786","0.000980330552176672","0.0284","0.511016640000001","1.05756901196673","lr","Control"
"2","0.00640929444326501","0.0873333333333329","0.571890533333334","0.728397870632002","0.00648028720769701","0.0248","0.48507304","0.7403946339977","tree","Control"
"3","1.17546062379315e-05","0.0226666666666666","0.51015792","1.90071289637423","1.18131953517997e-05","0.0356","0.49306544","1.93053368535083","lasso","Control"
"4","0.100476282133333","0.999999999999929","1","2.52899778364099","0.0042003992","0.028","0.49241304","0.105207167015668","rf","Control"
"5","0.0246777385875811","0.398266666666662","0.694255537777776","1.51075109202671","0.0249993764072919","0.419200000000008","0.69991824","1.50787395639967","lr","All"
"6","0.216174397628535","0.921599999999938","0.982641982222222","2.86019373729386","0.215200077268839","0.853999999999971","0.95670728","2.84558747763711","tree","All"
"7","0.0238181514634669","0.396133333333329","0.689975075555549","1.93193910635711","0.0243192341317125","0.400800000000007","0.691959040000003","1.98982012920533","lasso","All"
"8","0.2218290792","0.999999999999929","1","5.66246855244431","0.1918608344","0.937999999999962","0.995495600000001","4.87069273927569","rf","All"
"9","0.219259854851365","0.920933333333271","0.992884711111059","117.661187960644","0.21872996426961","0.908399999999965","0.991781919999985","117.456864434258","lr","Mean"
"10","0.2218087302023","0.931066666666603","0.990409386666667","3.13938255873741","0.221025959563706","0.871999999999969","0.97003888","3.11990725378695","tree","Mean"
"11","0.216225965700132","0.916666666666605","0.992321688888865","218.941490421036","0.214533599382742","0.926799999999963","0.993151039999981","215.585303615017","lasso","Mean"
"12","0.2222403824","0.999999999999929","1","5.61641649174303","0.1976307784","0.914799999999965","0.99017264","4.97746315511874","rf","Mean"
"13","0.129296355216277","0.616133333333305","0.910832533333312","76.7990849956304","0.130232947695028","0.619999999999997","0.910903999999999","77.3568074733855","lr","Correlation"
"14","0.118466951741377","0.635199999999969","0.887911555555556","10.5072853170479","0.117985694748244","0.556800000000004","0.85694504","10.4869329031812","tree","Correlation"
"15","0.114212430131253","0.613466666666638","0.910077599999989","11539.8071750422","0.115280928685148","0.624799999999996","0.911018879999998","11596.6456358341","lasso","Correlation"
"16","0.171255991466667","0.999999999999929","1","4.32545930151964","0.1146653472","0.601999999999999","0.90232256","2.91867219493325","rf","Correlation"
"17","0.000851644362037394","0.0539999999999997","0.533335128888889","0.932150865619789","0.000802247770083838","0.0216","0.49568928","0.882055667035204","lr","Control"
"18","0.00831053029855481","0.133733333333333","0.596603644444445","0.890017285473297","0.0083447971446004","0.0264","0.49313472","0.882879153962026","tree","Control"
"19","2.48540488951195e-28","4.55364912443912e-18","0.5","1","2.48540488951195e-28","1.48535697630514e-17","0.5","1","lasso","Control"
"20","0.1007986768","0.999999999999929","1","2.5390004201945","0.0043727352","0.0208","0.49535008","0.109536044331421","rf","Control"
"21","0.020005146185187","0.368799999999998","0.669285742222223","1.20926847686","0.0205400394822165","0.392000000000007","0.67895936","1.24502653474499","lr","All"
"22","0.218006671758832","0.925466666666604","0.983467831111112","2.89386327757187","0.216715073131535","0.839599999999973","0.95071856","2.87053192820706","tree","All"
"23","0.0203371651740365","0.371599999999998","0.669847520000002","1.67515724304369","0.0202015500237455","0.352800000000006","0.660214719999999","1.66691378987817","lasso","All"
"24","0.2220265072","0.999999999999929","1","5.63780743466446","0.1909752064","0.937999999999962","0.994685919999999","4.83787736622686","rf","All"
"25","0.218579839295003","0.917066666666605","0.992705991111067","116.90966745677","0.218782158919294","0.927599999999963","0.993643039999987","116.766764672955","lr","Mean"
"26","0.221810004036393","0.93173333333327","0.990499848888889","3.08671897840868","0.220857784388629","0.86959999999997","0.96988096","3.08818010349205","tree","Mean"
"27","0.216791195116854","0.917866666666605","0.992795217777756","272.760089611873","0.218601270160703","0.924799999999963","0.993226879999976","273.070864689711","lasso","Mean"
"28","0.2226906216","0.999999999999929","1","5.63166713632686","0.1995060088","0.926399999999963","0.99103208","5.02091741292114","rf","Mean"
"29","0.126012476230467","0.611333333333305","0.90754556444443","71.1773129766071","0.128961408380825","0.606399999999998","0.90418256","71.3682105785421","lr","Correlation"
"30","0.160177922268663","0.768133333333288","0.943088737777777","2.55813879929974","0.161032167710295","0.540400000000006","0.853476","2.56757634069599","tree","Correlation"
"31","0.109524854960879","0.602933333333306","0.903891199999984","6654.87065735797","0.111577823121427","0.622799999999997","0.911581119999997","6824.45583836666","lasso","Correlation"
"32","0.1691479568","0.999999999999929","1","4.28171023550117","0.1109354024","0.602799999999999","0.89997736","2.82159866213985","rf","Correlation"
"33","0.00079963541574288","0.0471999999999998","0.530327946666664","0.880652098099157","0.000803617775053369","0.0248","0.498323840000001","0.87955822769792","lr","Control"
"34","0.0122909117517433","0.185333333333339","0.619940817777778","1.31183633022795","0.0128958935547282","0.0156","0.50027856","1.37743016324183","tree","Control"
"35","6.4836959343416e-06","0.0278666666666666","0.514277528888893","0.680782520224809","6.4012694550698e-06","0.0276","0.504765760000001","0.674110565005216","lasso","Control"
"36","0.100920388533333","0.999999999999929","1","2.53787584218947","0.0045191536","0.024","0.50667048","0.114262155009622","rf","Control"
"37","0.0236726674698933","0.405866666666661","0.689981173333334","1.45164075749332","0.0236839725547381","0.395200000000007","0.68522592","1.45405508677977","lr","All"
"38","0.21862414354448","0.92733333333327","0.984516817777778","2.93467660580433","0.21757142834567","0.853199999999971","0.95647952","2.9239429130399","tree","All"
"39","0.0224727398413813","0.395599999999996","0.683776035555557","1.96731401883368","0.023434104160883","0.410000000000008","0.687817760000001","2.07817664921892","lasso","All"
"40","0.221467464266667","0.999999999999929","1","5.63352423219928","0.1915108968","0.95319999999996","0.99598992","4.86080878234166","rf","All"
"41","0.218644399131605","0.918266666666605","0.992766204444357","104.278476036012","0.220154740584707","0.919599999999964","0.993064959999979","105.962153912013","lr","Mean"
"42","0.221371292995087","0.93173333333327","0.989667742222222","3.21074430618006","0.22014747960684","0.873199999999969","0.974805599999999","3.20560963345384","tree","Mean"
"43","0.199266941501052","0.918533333333271","0.992684319999928","16129.8528961379","0.198943830965289","0.914399999999965","0.992463039999984","16050.5092919158","lasso","Mean"
"44","0.223116061333333","0.999999999999929","1","5.62943780698706","0.198359672","0.914399999999965","0.99074624","4.9885610887872","rf","Mean"
"45","0.1283616485238","0.612399999999972","0.909848391111087","74.8909323806879","0.126469444902091","0.598799999999999","0.902218879999996","73.5152886043123","lr","Correlation"
"46","0.104509150281203","0.605599999999972","0.864577857777778","9.52923383769399","0.105760915710124","0.553600000000004","0.84768936","9.57696912476848","tree","Correlation"
"47","0.112023142520762","0.611066666666638","0.907769937777763","10181.5450285841","0.113673728620141","0.603599999999999","0.906861759999998","10436.7117077146","lasso","Correlation"
"48","0.1701085808","0.999999999999929","1","4.30821292114795","0.1125976","0.604799999999999","0.901635679999998","2.83748682924444","rf","Correlation"
"49","0.000948427845008669","0.0582666666666664","0.534236817777776","0.991338871251132","0.000960592059049245","0.016","0.49960352","1.00094728741908","lr","Control"
"50","0.00828912890106161","0.142400000000001","0.596878986666667","0.975346587104164","0.00838523559533762","0.026","0.50962072","0.986541488703724","tree","Control"
"51","4.04106520574767e-05","0.0202666666666666","0.511899893333334","4.10823545682425","3.73335767851776e-05","0.0272","0.50973392","3.86887685961066","lasso","Control"
"52","0.100559776533333","0.999999999999929","1","2.52734162051747","0.0040578864","0.0356","0.51186552","0.102190435181342","rf","Control"
"53","0.0256224589575814","0.423199999999992","0.702925617777772","1.44873791660301","0.0249087530261431","0.433200000000008","0.699062400000001","1.40867415130688","lr","All"
"54","0.217966897328353","0.92533333333327","0.983589946666667","3.06641157036204","0.216963218326065","0.847999999999972","0.9512924","3.04818905808564","tree","All"
"55","0.0253379121702797","0.423333333333326","0.698214844444441","2.10191844980203","0.0261909272950756","0.403600000000007","0.683077920000001","2.16939137042728","lasso","All"
"56","0.2221408808","0.999999999999929","1","5.66991736619747","0.1929335872","0.947999999999961","0.9952492","4.94074948473056","rf","All"
"57","0.220622151861952","0.923199999999937","0.993603342222149","113.830747191108","0.221041991808021","0.924799999999963","0.993551359999997","114.160344828293","lr","Mean"
"58","0.223269851788119","0.936933333333269","0.989853662222222","3.33160220766159","0.223279753763822","0.881999999999968","0.9704928","3.32959295144094","tree","Mean"
"59","0.218281442334797","0.923066666666604","0.993404017777744","241.021385136454","0.218136483535218","0.922799999999964","0.993743840000002","242.470607749446","lasso","Mean"
"60","0.2233751568","0.999999999999929","1","5.62057976429204","0.2001455944","0.921199999999964","0.9924084","5.03039838409433","rf","Mean"
"61","0.127585063592579","0.608533333333305","0.907784071111084","68.7486543285543","0.126594067740581","0.608799999999998","0.905676959999998","68.4232806994259","lr","Correlation"
"62","0.164776039752777","0.777733333333287","0.950029973333333","2.56018371960571","0.163177350883379","0.529600000000007","0.857090960000001","2.53746283156219","tree","Correlation"
"63","0.112747299088093","0.609066666666639","0.907345795555535","11569.6374070834","0.111548257386804","0.615599999999997","0.90684048","10945.9010895224","lasso","Correlation"
"64","0.169268749866667","0.999999999999929","1","4.31098317920094","0.1115943304","0.5944","0.90095944","2.82337838621947","rf","Correlation"
"65","0.000704587561490533","0.0539999999999997","0.530660604444445","0.801458760122059","0.000731065766039398","0.0144","0.499493919999999","0.83148658037567","lr","Control"
"66","0","4.55364912443912e-18","0.5","NaN","0","1.48535697630514e-17","0.5","NaN","tree","Control"
"67","2.48540488951195e-28","4.55364912443912e-18","0.5","1","2.48540488951195e-28","1.48535697630514e-17","0.5","1","lasso","Control"
"68","0.100849310133333","0.999999999999929","1","2.53346241348458","0.0044324392","0.0168","0.4957916","0.111507208889274","rf","Control"
"69","0.0256345092701588","0.433733333333325","0.704511111111105","1.50247655554455","0.0258632354372966","0.424800000000008","0.707814560000001","1.50538751556793","lr","All"
"70","0.217695179545458","0.92493333333327","0.983396035555555","2.81202356815618","0.217244509875443","0.86039999999997","0.958584559999999","2.80862233840344","tree","All"
"71","0.0243846534951205","0.416133333333327","0.696985706666658","2.09942167774928","0.0240750266870857","0.425600000000008","0.699318400000002","2.08696709460406","lasso","All"
"72","0.221962122933333","0.999999999999929","1","5.66829561298726","0.1912163152","0.936799999999962","0.99598792","4.89541132139097","rf","All"
"73","0.219621232666557","0.918799999999938","0.993120782222186","112.825842519857","0.218529386812098","0.918799999999964","0.99306639999999","113.283615295271","lr","Mean"
"74","0.221262755352511","0.930799999999937","0.990360755555556","3.1696159750203","0.22061090232337","0.877999999999969","0.97277928","3.16123561682116","tree","Mean"
"75","0.217160412956719","0.915733333333272","0.99290412444439","268.214895700659","0.216691802512606","0.922399999999964","0.993354239999997","262.211997065406","lasso","Mean"
"76","0.223156002666667","0.999999999999929","1","5.61738908196463","0.198941984","0.912399999999965","0.99011592","4.99515013171068","rf","Mean"
"77","0.12641528291261","0.611866666666638","0.906996302222207","74.8216149446115","0.127288774879337","0.625199999999996","0.913410879999994","75.234184869772","lr","Correlation"
"78","0.112386833630586","0.624266666666637","0.880733795555556","11.344719871787","0.110488158228958","0.557600000000004","0.8555948","11.0328276422449","tree","Correlation"
"79","0.111850979252823","0.612666666666638","0.907046079999974","9004.93920589633","0.112703755711911","0.630799999999996","0.912310879999992","9098.28605308757","lasso","Correlation"
"80","0.1698266392","0.999999999999929","1","4.30118335620955","0.1133943544","0.615199999999998","0.90429224","2.86023943488557","rf","Correlation"
"81","0.000792533936138944","0.0435999999999998","0.529730951111113","0.873375143010123","0.000815340857314097","0.0232","0.502282559999999","0.90258964420778","lr","Control"
"82","0","4.55364912443912e-18","0.5","0","0","1.48535697630514e-17","0.5","0","tree","Control"
"83","0.000522858727769036","0.0498666666666664","0.532355271111114","1.04541852845581","0.000517615971566262","0.0264","0.503384479999999","1.03155794958405","lasso","Control"
"84","0.1006782416","0.999999999999929","1","2.52245983075549","0.0043161808","0.022","0.4927944","0.107964628486379","rf","Control"
"85","0.0231620095240051","0.408533333333327","0.695057137777775","1.32507995798608","0.0233461668238989","0.412000000000008","0.697407840000002","1.34034259226068","lr","All"
"86","0.217498637575902","0.924533333333271","0.983769217777778","2.89476178462834","0.21617847399474","0.855599999999971","0.95898744","2.87746224895105","tree","All"
"87","0.0237507112018819","0.412399999999994","0.697012995555549","1.9236599905381","0.0240853081772491","0.395600000000007","0.681588639999998","1.94544852935838","lasso","All"
"88","0.222219694133333","0.999999999999929","1","5.6877877404639","0.1923101064","0.940799999999962","0.994499359999999","4.92204581634337","rf","All"
"89","0.219984963509895","0.919199999999938","0.993523751111097","129.62691355695","0.220715234904262","0.912399999999965","0.99185839999999","128.50134679323","lr","Mean"
"90","0.222724272432109","0.931999999999936","0.991703253333334","3.14293605286127","0.222538675465495","0.86439999999997","0.96904208","3.13876548746656","tree","Mean"
"91","0.217096627261558","0.915866666666605","0.99301927111109","287.76176534501","0.217354529791368","0.918399999999964","0.993195519999985","289.630983350104","lasso","Mean"
"92","0.222121057066667","0.999999999999929","1","5.59757713257584","0.1993197632","0.915199999999964","0.9918044","5.0099142167828","rf","Mean"
"93","0.128344500196372","0.621599999999971","0.910965902222208","73.7665038076932","0.126827559216686","0.598799999999999","0.903804479999997","72.228814059085","lr","Correlation"
"94","0.163943948995502","0.77706666666662","0.94869936","2.51588146794898","0.163488585051882","0.542000000000006","0.85626592","2.51223358114506","tree","Correlation"
"95","0.11328357199416","0.618533333333304","0.91024931555553","12193.1005760375","0.112877158456468","0.601199999999999","0.903675039999998","11718.8091593198","lasso","Correlation"
"96","0.171112062933333","0.999999999999929","1","4.32520510503051","0.109490296","0.603999999999999","0.898533839999999","2.7920723266228","rf","Correlation"
"97","0.00124616709890322","0.0554666666666664","0.537782257777778","1.38776173707381","0.00124000177591751","0.0228","0.491790719999998","1.38026491608107","lr","Control"
"98","0.011833076805477","0.181466666666671","0.616640257777778","1.2954916594374","0.0127987654831586","0.0164","0.49373488","1.39651245110816","tree","Control"
"99","0.000608747159523108","0.0463999999999998","0.531154666666665","1.13643969715424","0.000615543736588474","0.0244","0.50980128","1.16462592626178","lasso","Control"
"100","0.1006349928","0.999999999999929","1","2.52526183507828","0.0040658672","0.022","0.49706296","0.102390432387397","rf","Control"
"101","0.026599947398758","0.429066666666658","0.705469120000004","1.57584649171434","0.0266755298245838","0.418800000000008","0.697656799999999","1.5802315817675","lr","All"
"102","0.217313187519057","0.923466666666604","0.984088373333332","2.76107688102298","0.215401966003415","0.859999999999971","0.95822936","2.73812627961115","tree","All"
"103","0.0247109815368067","0.415999999999993","0.695931093333328","1.94228492860168","0.0252625535241861","0.415600000000008","0.695085279999998","1.99359695671829","lasso","All"
"104","0.2220354672","0.999999999999929","1","5.6276363363324","0.1932124384","0.945599999999961","0.99554936","4.95369058967021","rf","All"
"105","0.22117153625161","0.922533333333271","0.993797191111062","110.107702681105","0.221899948722945","0.923599999999964","0.993535679999992","109.9335714858","lr","Mean"
"106","0.223385704017185","0.93493333333327","0.991572888888889","3.16363406921591","0.222009649194854","0.873999999999969","0.9738448","3.13778507282638","tree","Mean"
"107","0.21892373904517","0.923199999999937","0.993645617777714","245.817205630457","0.219005143182478","0.923199999999964","0.993546399999967","246.710745206308","lasso","Mean"
"108","0.224809280266667","0.999999999999929","1","5.66737252215344","0.2012114296","0.907599999999965","0.99012752","5.06703709789444","rf","Mean"
"109","0.12716186109844","0.622133333333304","0.909747626666652","69.9958324590914","0.130994840360438","0.634399999999995","0.915542880000001","72.8307951409212","lr","Correlation"
"110","0.115540556379542","0.634399999999969","0.882239351111111","10.525998923493","0.115082590351106","0.548400000000005","0.8507504","10.4539448018691","tree","Correlation"
"111","0.114059371574263","0.627466666666637","0.911937048888865","12361.7338218768","0.113550215368313","0.606399999999998","0.905585279999999","12228.171348515","lasso","Correlation"
"112","0.170770351733333","0.999999999999929","1","4.34583057937978","0.1151929016","0.611599999999998","0.9049436","2.92306972607327","rf","Correlation"
"113","0.000937154974610208","0.057733333333333","0.534160000000003","0.961633502649757","0.000951853665700879","0.0144","0.502971679999999","0.973530388814398","lr","Control"
"114","0","4.55364912443912e-18","0.5","NaN","0","1.48535697630514e-17","0.5","NaN","tree","Control"
"115","2.6257117869203e-05","0.0225333333333332","0.512332284444444","2.2469518706676","2.41513299696609e-05","0.0172","0.50001872","2.03549185429871","lasso","Control"
"116","0.100385701333333","0.999999999999929","1","2.53146802573013","0.0042403936","0.0444","0.4775328","0.10652985688879","rf","Control"
"117","0.0268618053944234","0.436533333333324","0.712482008888894","1.63764879646682","0.0266375108306586","0.439200000000008","0.706723520000003","1.64474630212909","lr","All"
"118","0.217864411884418","0.92533333333327","0.982763724444444","2.85530849564907","0.21542347874306","0.859999999999971","0.95534264","2.8318600378943","tree","All"
"119","0.0266298273647235","0.436799999999991","0.711319928888894","2.05415063321661","0.026686236567318","0.423600000000008","0.70386576","2.08978019923469","lasso","All"
"120","0.222372214933333","0.999999999999929","1","5.63389794322436","0.1925410928","0.943999999999961","0.99528696","4.85836110021079","rf","All"
"121","0.219844268871384","0.922666666666604","0.99326481777775","116.701691543176","0.221012097194148","0.915999999999964","0.991997599999987","117.891459886247","lr","Mean"
"122","0.222255079394834","0.933199999999936","0.987897911111111","3.17041489813335","0.220513161637223","0.872799999999969","0.96857568","3.13567453211683","tree","Mean"
"123","0.217646808481995","0.921466666666604","0.993092266666602","221.302562432908","0.217241827221209","0.920399999999964","0.992339999999981","221.890918504051","lasso","Mean"
"124","0.222695525333333","0.999999999999929","1","5.62922499578127","0.1999851144","0.921999999999964","0.99111288","5.03463488872136","rf","Mean"
"125","0.128115812139218","0.611733333333305","0.909279306666641","78.380642620007","0.1268825829155","0.618799999999997","0.907018239999995","77.8398109062036","lr","Correlation"
"126","0.164742977833046","0.77626666666662","0.950038293333333","2.51875758930564","0.165031923178357","0.542800000000006","0.86255912","2.52027200503928","tree","Correlation"
"127","0.112287735974514","0.613599999999972","0.908490524444421","6452.83020727951","0.112873555428584","0.615199999999998","0.909379360000002","6499.85748897422","lasso","Correlation"
"128","0.1697817024","0.999999999999929","1","4.27073881062458","0.11362046","0.610399999999998","0.905114960000001","2.87010814937591","rf","Correlation"
"129","0.0012051734491557","0.0582666666666664","0.539323448888891","1.35001834041067","0.00122141145569588","0.0236","0.510305759999999","1.37022532950636","lr","Control"
"130","0.0132429291212538","0.196666666666673","0.626656053333334","1.48276060540219","0.0135627576897299","0.0328","0.5083052","1.51319474840031","tree","Control"
"131","0.00073607630268394","0.0571999999999997","0.538658275555559","1.35909253686812","0.000738552920155458","0.0392","0.516068799999999","1.37575463889195","lasso","Control"
"132","0.101030067466667","0.999999999999929","1","2.53934813123175","0.0048010936","0.0356","0.516769600000001","0.121370184184237","rf","Control"
"133","0.0229685897662067","0.395466666666662","0.683338471111115","1.38347696603543","0.0237285519693924","0.401200000000007","0.68530912","1.43132128940371","lr","All"
"134","0.214427562459106","0.918399999999938","0.981531653333334","2.92437353317508","0.214362805770368","0.849999999999972","0.95309648","2.92538632167864","tree","All"
"135","0.0243354623664111","0.408399999999994","0.693444799999995","1.93708435666157","0.0238870240660149","0.385600000000007","0.671052639999999","1.88495651551396","lasso","All"
"136","0.221330809333333","0.999999999999929","1","5.64035583627041","0.1908530464","0.949199999999961","0.995566","4.87689201214618","rf","All"
"137","0.218846356404267","0.917199999999938","0.992858915555518","114.764048803022","0.218839030632751","0.912799999999965","0.991809119999977","113.725888837749","lr","Mean"
"138","0.222135424294582","0.93173333333327","0.990642462222222","3.22644771951377","0.219202834894277","0.854799999999971","0.97142048","3.18808769262691","tree","Mean"
"139","0.2170290222487","0.915333333333272","0.992920248888852","274.181671648141","0.216771352038526","0.910799999999965","0.991490079999984","273.320752239356","lasso","Mean"
"140","0.222667340533333","0.999999999999929","1","5.63163410610596","0.1968764096","0.916399999999964","0.9905456","4.97058850157244","rf","Mean"
"141","0.128127866169514","0.620266666666637","0.910608782222197","78.3587476309694","0.129323105841773","0.617599999999997","0.910120959999995","78.5615748285421","lr","Correlation"
"142","0.117225392416289","0.635066666666636","0.888068791111111","11.3275687862645","0.118387674276685","0.573200000000002","0.86822272","11.4233668752921","tree","Correlation"
"143","0.113355003307479","0.624133333333304","0.911255679999982","9736.48132963538","0.114334073330536","0.604799999999999","0.906584159999997","9824.05854331461","lasso","Correlation"
"144","0.1713730456","0.999999999999929","1","4.32971558296963","0.1124319568","0.5936","0.8979772","2.85462452242727","rf","Correlation"
"145","0.0009840888534723","0.0483999999999998","0.532918204444445","1.01594042062978","0.000982259515855552","0.0156","0.500175360000001","1.01153256536262","lr","Control"
"146","0.0952728183111226","0.573333333333309","0.851414488888889","1.56022596747769","0.0949903998300904","0.0288","0.49081504","1.55329898733929","tree","Control"
"147","2.57376771627875e-05","0.0245333333333332","0.513412355555558","2.07126944405546","2.6232427421001e-05","0.012","0.50279712","2.09092790624667","lasso","Control"
"148","0.100614804533333","0.999999999999929","1","2.53268696059959","0.0042400184","0.0288","0.51600496","0.106418190132491","rf","Control"
"149","0.0241652727520225","0.426533333333325","0.699278311111111","1.45504846782681","0.02456310247358","0.425200000000008","0.696640959999999","1.47692832892669","lr","All"
