"","pmse_train","specks_train","auc_train","pmse_test","specks_test","auc_test","type","name"
"50","0.0912366051626445","0.553866666666645","0.844845546666667","0.0913365157224322","0.0164","0.49930544","tree","Control"
"51","0.000441385256997542","0.0535999999999997","0.529111271111109","0.000440853243710318","0.0132","0.499686399999998","lasso","Control"
"52","0.100611105333333","0.999999999999929","1","0.0044659224","0.0324","0.51833408","rf","Control"
"53","0.138880252280073","0.736933333333291","0.934317457777756","0.138928031035726","0.736399999999984","0.935698879999996","lr","All"
"54","0.217307871832381","0.924266666666604","0.983172657777778","0.216622248245957","0.86319999999997","0.959287520000001","tree","All"
"55","0.121283155505063","0.735066666666625","0.934683217777736","0.120202630997728","0.741999999999984","0.935805439999993","lasso","All"
"56","0.222040688266667","0.999999999999929","1","0.1929744056","0.941999999999962","0.994374640000001","rf","All"
"57","0.218371893073308","0.917333333333271","0.992425422222151","0.218339333446522","0.917199999999964","0.992958239999991","lr","Mean"
"58","0.221374106218461","0.92973333333327","0.990014613333333","0.218754715490193","0.873199999999969","0.9744936","tree","Mean"
"59","0.217807142027498","0.919466666666604","0.993072551111081","0.216715833763751","0.911599999999965","0.990984319999986","lasso","Mean"
"60","0.222579434133333","0.999999999999929","1","0.1989275","0.915999999999964","0.99034744","rf","Mean"
"61","0.000296913684389322","0.0315999999999999","0.513420017777777","0.000310172115903092","0.0156","0.500219840000001","lr","Correlation"
"62","0.120176154965572","0.646399999999968","0.890870737777778","0.119421835561664","0.564000000000003","0.86711824","tree","Correlation"
"63","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Correlation"
"64","0.172289174933333","0.999999999999929","1","0.114490392","0.610799999999998","0.905900480000001","rf","Correlation"
"65","0.000279626226214376","0.0306666666666665","0.518578951111114","0.00028170408274748","0.0212","0.50617568","lr","Control"
"66","0.000389134376548723","0.0281333333333332","0.514710417777778","0.000395064379910019","0.0188","0.49042728","tree","Control"
"67","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Control"
"68","0.100660104","0.999999999999929","1","0.0043379888","0.022","0.49058656","rf","Control"
"69","0.139832091870896","0.735599999999958","0.936056355555539","0.139154367094226","0.726399999999985","0.933324959999996","lr","All"
"70","0.21632365762737","0.921733333333271","0.982850693333334","0.215713799887046","0.848399999999972","0.9558224","tree","All"
"71","0.137739962999433","0.739466666666624","0.935962239999968","0.137094774035871","0.723599999999986","0.934139359999994","lasso","All"
"72","0.2222013496","0.999999999999929","1","0.1924449424","0.938799999999962","0.995044559999999","rf","All"
"73","0.218297340788199","0.915333333333272","0.992661031111055","0.218832657051557","0.923199999999964","0.99316127999999","lr","Mean"
"74","0.222722174999783","0.93413333333327","0.990661857777778","0.222156416236902","0.871999999999969","0.972656","tree","Mean"
"75","0.216328769609283","0.915599999999938","0.992563573333273","0.217573296728319","0.922399999999964","0.993428159999988","lasso","Mean"
"76","0.222833390933333","0.999999999999929","1","0.1984938768","0.917599999999964","0.99054224","rf","Mean"
"77","0.00028689645404972","0.0333333333333332","0.506218293333333","0.000282268609312475","0.0348","0.49459552","lr","Correlation"
"78","0.168059421025871","0.786799999999952","0.952922542222223","0.167140370650837","0.556800000000004","0.86332808","tree","Correlation"
"79","3.41605306201024e-06","0.0274666666666666","0.517154542222226","3.01199583803241e-06","0.022","0.4989632","lasso","Correlation"
"80","0.171173029333333","0.999999999999929","1","0.1133076656","0.610399999999998","0.905204560000001","rf","Correlation"
"81","0.000435667264746144","0.0330666666666665","0.5204184","0.000420292241106608","0.0212","0.507685279999999","lr","Control"
"82","0.0108898495065444","0.175466666666671","0.613509191111111","0.0113869290499584","0.042","0.52222976","tree","Control"
"83","0.000372064322744597","0.0390666666666665","0.520628871111115","0.000382786869165932","0.0196","0.506552159999999","lasso","Control"
"84","0.1011331992","0.999999999999929","1","0.0045729176","0.0244","0.50033632","rf","Control"
"85","0.140131078297678","0.734399999999958","0.936016319999977","0.142568354593474","0.728799999999985","0.9287992","lr","All"
"86","0.21973816672484","0.929066666666603","0.985955982222222","0.218844195090143","0.843599999999972","0.953551200000001","tree","All"
"87","0.121269863419043","0.736266666666625","0.934416124444418","0.122662944077383","0.730399999999985","0.933024479999991","lasso","All"
"88","0.222817873066667","0.999999999999929","1","0.1907884576","0.939599999999962","0.99488944","rf","All"
"89","0.21895801848167","0.917999999999938","0.992778506666621","0.219456774417354","0.927999999999963","0.993663679999975","lr","Mean"
"90","0.221373610548677","0.931066666666603","0.989278026666666","0.220475753270906","0.875599999999969","0.9748048","tree","Mean"
"91","0.217085935570792","0.918133333333271","0.992820782222159","0.218127940175264","0.926799999999963","0.993507359999956","lasso","Mean"
"92","0.223523130666667","0.999999999999929","1","0.1994505632","0.909199999999965","0.98986056","rf","Mean"
"93","0.000667472887055866","0.0989333333333328","0.549788337777775","0.000698383959882377","0.0583999999999999","0.51598864","lr","Correlation"
"94","0.115809687675251","0.621599999999971","0.886025173333333","0.11647688702646","0.575600000000002","0.86798256","tree","Correlation"
"95","0.000353511436320481","0.0799999999999996","0.541291431111109","0.000360617672517368","0.0591999999999999","0.524616159999999","lasso","Correlation"
"96","0.1703446824","0.999999999999929","1","0.1138092776","0.600799999999999","0.902227919999999","rf","Correlation"
"97","0.00051024458457225","0.0411999999999998","0.525352053333335","0.000511980139151099","0.0304","0.512844160000001","lr","Control"
"98","0.000299742700205555","0.0307999999999999","0.5154","0.000297296155072866","0.0288","0.5144","tree","Control"
"99","0.000335536460105521","0.0457333333333331","0.525901386666664","0.000321398200287522","0.0376","0.51394944","lasso","Control"
"100","0.100883703466667","0.999999999999929","1","0.0042426272","0.022","0.50732904","rf","Control"
"101","0.136801860621152","0.729599999999959","0.933663288888861","0.137644948574781","0.723599999999986","0.931264959999994","lr","All"
"102","0.219261392844013","0.929599999999937","0.983492666666666","0.218285502866585","0.849599999999972","0.95562336","tree","All"
"103","0.135606540817754","0.725599999999959","0.933175199999973","0.134308817894608","0.737199999999984","0.933624959999993","lasso","All"
"104","0.221856337333333","0.999999999999929","1","0.1899561312","0.944399999999961","0.9948652","rf","All"
"105","0.218854825754127","0.917866666666605","0.992730471111071","0.217720933067509","0.908799999999965","0.992241439999978","lr","Mean"
"106","0.221752663924101","0.93293333333327","0.988638186666666","0.219624581760248","0.86599999999997","0.9698476","tree","Mean"
"107","0.216214872607372","0.913733333333272","0.992383946666589","0.215404420467068","0.918399999999964","0.99342415999997","lasso","Mean"
"108","0.222412489066667","0.999999999999929","1","0.196322492","0.919999999999964","0.9912576","rf","Mean"
"109","0.000264408086146062","0.0258666666666666","0.509861920000002","0.000269707568253338","0.0264","0.491169439999999","lr","Correlation"
"110","0.116644686366758","0.635999999999969","0.885241404444445","0.117424889840083","0.553200000000004","0.854442","tree","Correlation"
"111","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Correlation"
"112","0.168839355733333","0.999999999999929","1","0.1098283368","0.5896","0.8987724","rf","Correlation"
"113","0.000290665259105122","0.0367999999999998","0.521096177777779","0.000292014882907156","0.0168","0.497613439999999","lr","Control"
"114","0.00850859640824637","0.152800000000002","0.599740497777778","0.00892304890804207","0.0216","0.49428072","tree","Control"
"115","6.61558104707293e-06","0.0223999999999999","0.512152479999999","6.72427528609375e-06","0.0144","0.50160688","lasso","Control"
"116","0.100667389066667","0.999999999999929","1","0.0041819696","0.0144","0.49717456","rf","Control"
"117","0.136950892330157","0.724799999999959","0.931802755555541","0.136454007314308","0.715999999999986","0.929139839999998","lr","All"
"118","0.216589587909973","0.924533333333271","0.980216088888889","0.215055869238939","0.840799999999973","0.94715","tree","All"
"119","0.133146533019998","0.71919999999996","0.929529759999975","0.136212983589605","0.737599999999984","0.936544960000002","lasso","All"
"120","0.222069427466667","0.999999999999929","1","0.1909614624","0.943199999999961","0.9952288","rf","All"
"121","0.220764829804155","0.922933333333271","0.993666382222184","0.220829258793746","0.916399999999964","0.992376319999984","lr","Mean"
"122","0.222164753462172","0.932399999999936","0.989946186666667","0.222585317465704","0.884399999999968","0.97566688","tree","Mean"
"123","0.219562832538173","0.920799999999938","0.993449635555533","0.219929796494821","0.918799999999964","0.99311759999999","lasso","Mean"
"124","0.2238312416","0.999999999999929","1","0.2003859232","0.915599999999964","0.99055064","rf","Mean"
"125","0.00023292243809455","0.0782666666666662","0.532805688888886","0.000231207095833127","0.0719999999999998","0.527029440000002","lr","Correlation"
"126","0.117260201823957","0.632399999999969","0.88795952","0.115186445469419","0.550000000000005","0.86088984","tree","Correlation"
"127","0.00028795135312215","0.0541333333333331","0.529885831111117","0.000277733716770921","0.0356","0.50886048","lasso","Correlation"
"128","0.170442330666667","0.999999999999929","1","0.110872392","0.613599999999998","0.9066084","rf","Correlation"
"129","0.000283901133047497","0.0294666666666665","0.519554133333334","0.000290400448839317","0.0192","0.505238720000002","lr","Control"
"130","0.000305706166350951","0.0321333333333332","0.517745155555555","0.000306934553447698","0.024","0.4869512","tree","Control"
"131","0.000221297135545368","0.0402666666666665","0.519964871111107","0.000213991380497052","0.0184","0.500980479999998","lasso","Control"
"132","0.100389154133333","0.999999999999929","1","0.0041278016","0.0216","0.50932272","rf","Control"
"133","0.136660263540629","0.729999999999959","0.93155153777775","0.13820343988032","0.726399999999985","0.931473600000005","lr","All"
"134","0.220074787117326","0.931199999999937","0.985159395555556","0.218582192417945","0.859199999999971","0.95601832","tree","All"
"135","0.135540368599256","0.727066666666626","0.931619146666632","0.13471664885157","0.731999999999985","0.931408159999998","lasso","All"
"136","0.2224239768","0.999999999999929","1","0.192292076","0.937599999999962","0.99452624","rf","All"
"137","0.217089418314188","0.912933333333272","0.992034222222163","0.218288803175928","0.917999999999964","0.993368479999993","lr","Mean"
"138","0.219790588903845","0.92533333333327","0.987594915555556","0.219642479161436","0.880799999999968","0.9752544","tree","Mean"
"139","0.217006793932226","0.917333333333271","0.99283201777777","0.215207916557839","0.905999999999965","0.991020800000004","lasso","Mean"
"140","0.221896681333333","0.999999999999929","1","0.1962771296","0.906399999999965","0.99032984","rf","Mean"
"141","0.000305518685570441","0.0427999999999998","0.517874844444448","0.00031430799678215","0.0428","0.487932320000002","lr","Correlation"
"142","0.11586643988127","0.619333333333304","0.887975466666667","0.116717947426068","0.548000000000005","0.86329128","tree","Correlation"
"143","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Correlation"
"144","0.1699029688","0.999999999999929","1","0.1102899272","0.5924","0.899902480000001","rf","Correlation"
"145","0.000282997645769757","0.0379999999999998","0.520980746666667","0.000281481575223446","0.0232","0.496162240000001","lr","Control"
"146","0.0130754651165248","0.188133333333339","0.626310142222222","0.013128142101137","0.0176","0.49583896","tree","Control"
"147","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Control"
"148","0.100797982933333","0.999999999999929","1","0.0044782072","0.0172","0.50547464","rf","Control"
"149","0.139897033915057","0.733866666666625","0.935839128888869","0.139419483552806","0.741599999999984","0.933520639999992","lr","All"
"150","0.218243699533176","0.926666666666604","0.983965013333333","0.217195412810521","0.86359999999997","0.95930304","tree","All"
"151","0.137092296003536","0.736533333333291","0.935488284444404","0.136572564120487","0.738399999999984","0.934883520000002","lasso","All"
"152","0.222883844","0.999999999999929","1","0.1932689736","0.941599999999962","0.99498552","rf","All"
"153","0.218641461249981","0.918133333333271","0.992706737777748","0.219404567207463","0.911599999999965","0.992338719999983","lr","Mean"
"154","0.219579846431386","0.92613333333327","0.9878672","0.219943831973452","0.881599999999968","0.97245456","tree","Mean"
"155","0.216241783876257","0.915466666666605","0.992479182222163","0.216237878346229","0.917999999999964","0.99303839999999","lasso","Mean"
"156","0.222679709866667","0.999999999999929","1","0.1986357728","0.905599999999966","0.989824639999999","rf","Mean"
"157","0.000262341778454797","0.0523999999999997","0.52677729777778","0.000264224739123474","0.0424","0.513364159999999","lr","Correlation"
"158","0.164673102172066","0.779999999999953","0.948832684444445","0.164311402993722","0.531600000000007","0.855918400000001","tree","Correlation"
"159","0.000200583010848802","0.0889333333333329","0.541510115555553","0.000220227244939848","0.0547999999999999","0.51913216","lasso","Correlation"
"160","0.170375043466667","0.999999999999929","1","0.1128262184","0.605199999999999","0.9059616","rf","Correlation"
