"","pov0","pov1","lab"
"35",0.567471514989498,0.558738592095397,"perm_auc_med"
"36",0.564607025729589,0.561456783627853,"perm_auc_med"
"37",0.575742468885028,0.569470712733741,"perm_auc_med"
"38",0.567979972078332,0.551679532854773,"perm_auc_med"
"39",0.572661703721692,0.570211993827886,"perm_auc_med"
"40",0.577470822094006,0.569207788813873,"perm_auc_med"
"41",0.568986263065326,0.563957732804492,"perm_auc_med"
"42",0.565811460299463,0.591156592777721,"perm_auc_med"
"43",0.571044600010547,0.584748087226865,"perm_auc_med"
"44",0.570660713381163,0.58571641571157,"perm_auc_med"
"45",0.573746848457167,0.561227189040864,"perm_auc_med"
"46",0.568345553952717,0.569813817998716,"perm_auc_med"
"47",0.571168822945608,0.563452166425509,"perm_auc_med"
"48",0.566085645822279,0.562103598844735,"perm_auc_med"
"49",0.575541315460485,0.568646723386407,"perm_auc_med"
"50",0.56838509183637,0.580469542191935,"perm_auc_med"
"51",0.572918890143341,0.573114835034572,"perm_auc_med"
"52",0.571401770321738,0.567482651519773,"perm_auc_med"
"53",0.577385379297501,0.557312181047853,"perm_auc_med"
"54",0.573989317629836,0.560675400982799,"perm_auc_med"
"55",0.574774210186281,0.554601269226632,"perm_auc_med"
"56",0.575414085800662,0.590282654220945,"perm_auc_med"
"57",0.569651303698935,0.559859556976478,"perm_auc_med"
"58",0.565393885860922,0.561963681801513,"perm_auc_med"
"59",0.574069025797581,0.579024890771879,"perm_auc_med"
"60",0.571034099020466,0.58801216578147,"perm_auc_med"
"61",0.592192745613753,0.569802932183514,"perm_auc_bad"
"62",0.610876749896091,0.637103606335165,"perm_auc_bad"
"63",0.612860683366579,0.611413485158061,"perm_auc_bad"
"64",0.611808627749269,0.615251260172904,"perm_auc_bad"
"65",0.599767914751014,0.605128551113255,"perm_auc_bad"
"66",0.617002971731726,0.628297393765312,"perm_auc_bad"
"67",0.604046080761912,0.613997457896409,"perm_auc_bad"
"68",0.606664661315335,0.625788115266497,"perm_auc_bad"
"69",0.61007969710126,0.612936172761853,"perm_auc_bad"
"70",0.602819865437424,0.597748128928888,"perm_auc_bad"
"71",0.613846931243874,0.597222259027923,"perm_auc_bad"
"72",0.612267178856555,0.607640711633592,"perm_auc_bad"
"73",0.605867833312199,0.597607293921613,"perm_auc_bad"
"74",0.612484133141348,0.636087488785885,"perm_auc_bad"
"75",0.604570602883292,0.62407180525719,"perm_auc_bad"
"76",0.598957499338411,0.595783904337098,"perm_auc_bad"
"77",0.612614263392694,0.591238520724746,"perm_auc_bad"
"78",0.614485307893159,0.606854308971572,"perm_auc_bad"
"79",0.60746708212546,0.613688859755907,"perm_auc_bad"
"80",0.607782227190513,0.594721950528775,"perm_auc_bad"
"81",0.599569951992681,0.607101558572147,"perm_auc_bad"
"82",0.613824942890656,0.603800959821176,"perm_auc_bad"
"83",0.599548234527312,0.584243498640386,"perm_auc_bad"
"84",0.61589934946701,0.594471432950334,"perm_auc_bad"
"85",0.6023532148989,0.588074631898393,"perm_auc_bad"
"86",0.60555029851752,0.622988725722747,"perm_auc_bad"
"87",0.622228421982381,0.626276704557178,"perm_auc_bad"
"88",0.604677768265561,0.615892222110135,"perm_auc_bad"
"89",0.613320451641893,0.606318397078021,"perm_auc_bad"
"90",0.613133863329759,0.631933080585435,"perm_auc_bad"
"91",0.00901393614758109,0.00966446072694679,"perm_pmse_good"
"92",0.00755142794327875,0.00712458882497029,"perm_pmse_good"
"93",0.00832523683417544,0.00821242600665913,"perm_pmse_good"
"94",0.00811626364588428,0.00772909183594553,"perm_pmse_good"
"95",0.00825915388397201,0.0081141038816069,"perm_pmse_good"
"96",0.00863977997319603,0.0087649585608669,"perm_pmse_good"
"97",0.0087732042376603,0.00914159474336012,"perm_pmse_good"
"98",0.00825102424294095,0.00861372978340212,"perm_pmse_good"
"99",0.00828929062831578,0.00837444446466862,"perm_pmse_good"
"100",0.00889983509913652,0.00960447492300039,"perm_pmse_good"
"101",0.0083317579895972,0.00859470601532112,"perm_pmse_good"
"102",0.00777268147859741,0.00824921896268122,"perm_pmse_good"
"103",0.00785951603110984,0.00888691349465664,"perm_pmse_good"
"104",0.00855123407058267,0.00826141609119255,"perm_pmse_good"
"105",0.00856406875331734,0.008301563191649,"perm_pmse_good"
"106",0.00660755989507251,0.0065214281534483,"perm_pmse_good"
"107",0.0079731282926498,0.00882313992825332,"perm_pmse_good"
"108",0.00810601739367394,0.00798075201211469,"perm_pmse_good"
"109",0.00736088376839429,0.00808154675508283,"perm_pmse_good"
"110",0.00654063971880024,0.0059760089690846,"perm_pmse_good"
"111",0.0085154719983267,0.00896518731848778,"perm_pmse_good"
"112",0.00846468834968919,0.0079941747621558,"perm_pmse_good"
"113",0.0076221508410102,0.00826197706237882,"perm_pmse_good"
"114",0.00755208676514368,0.00766268041268247,"perm_pmse_good"
"115",0.0076294797618396,0.00794723458264735,"perm_pmse_good"
"116",0.00899676509986662,0.00919564845356001,"perm_pmse_good"
"117",0.00903869506951801,0.00821062622990424,"perm_pmse_good"
"118",0.00811503100376332,0.0097720526274783,"perm_pmse_good"
"119",0.00874710758611097,0.00922091026432943,"perm_pmse_good"
"120",0.00721365626928313,0.00815594844551303,"perm_pmse_good"
"121",0.00830390038818684,0.00863447097484415,"perm_pmse_med"
"122",0.00732338525333683,0.00773493620019051,"perm_pmse_med"
"123",0.00851291659873009,0.00931329286290318,"perm_pmse_med"
"124",0.0079271408882686,0.00690871022203467,"perm_pmse_med"
"125",0.00800995760655557,0.00787247667771752,"perm_pmse_med"
"126",0.00810843254018695,0.00893923924813888,"perm_pmse_med"
"127",0.00856671756298801,0.00851529872272708,"perm_pmse_med"
"128",0.00838234716654687,0.00822284502567831,"perm_pmse_med"
"129",0.0084288063668867,0.00850924106593003,"perm_pmse_med"
"130",0.00805689634112235,0.00805232764089339,"perm_pmse_med"
"131",0.00765614122563569,0.00743186941938597,"perm_pmse_med"
"132",0.00842484170638599,0.00889241974212468,"perm_pmse_med"
"133",0.00871106344254611,0.00802422688695622,"perm_pmse_med"
"134",0.00842011559577066,0.00840182324852508,"perm_pmse_med"
"135",0.00768171488853163,0.00811871260239747,"perm_pmse_med"
"136",0.00813344484240613,0.00816941699891704,"perm_pmse_med"
"137",0.00834798553422405,0.00788869153968455,"perm_pmse_med"
"138",0.00848086463855868,0.0103022613367935,"perm_pmse_med"
"139",0.00825325416908909,0.00735806750228485,"perm_pmse_med"
"140",0.00787869675774883,0.00607004954060888,"perm_pmse_med"
"141",0.00845003362031433,0.00815783230165672,"perm_pmse_med"
"142",0.00832481504898583,0.00755236406458873,"perm_pmse_med"
"143",0.0072046442945325,0.00727320455508232,"perm_pmse_med"
"144",0.00723812384736242,0.00866361688590464,"perm_pmse_med"
"145",0.00889189519975423,0.00869819496409567,"perm_pmse_med"
"146",0.0076145487791996,0.00794288170237314,"perm_pmse_med"
"147",0.00828290765753629,0.00892223217180277,"perm_pmse_med"
"148",0.00787270765678842,0.00909055816346109,"perm_pmse_med"
"149",0.00818764167267367,0.00798570881697995,"perm_pmse_med"
"150",0.00837465857329137,0.0083467218588106,"perm_pmse_med"
"151",0.0190077766303451,0.0173208379047705,"perm_pmse_bad"
"152",0.0181765980119184,0.017104284949715,"perm_pmse_bad"
"153",0.0179608782025121,0.0175231119933034,"perm_pmse_bad"
"154",0.018375991469051,0.0202929606051315,"perm_pmse_bad"
"155",0.0201802202311158,0.019273578736233,"perm_pmse_bad"
"156",0.0197018495869106,0.0181028496820336,"perm_pmse_bad"
"157",0.0190879054834998,0.018150770505075,"perm_pmse_bad"
"158",0.017931947658324,0.0196889005548341,"perm_pmse_bad"
"159",0.0196533948979019,0.0193683547520511,"perm_pmse_bad"
"160",0.0182498245032502,0.0175461196162991,"perm_pmse_bad"
"161",0.0179973562000272,0.0203663188858099,"perm_pmse_bad"
"162",0.0184454674847274,0.0153203922718865,"perm_pmse_bad"
"163",0.017980749028948,0.0187999312934288,"perm_pmse_bad"
"164",0.0192537216341388,0.0198816853974355,"perm_pmse_bad"
"165",0.0182167270395121,0.0157346911725736,"perm_pmse_bad"
"166",0.0179825686714643,0.0200845500415558,"perm_pmse_bad"
"167",0.0182666250841788,0.0187278919923812,"perm_pmse_bad"
"168",0.0195134605115184,0.0195904111211806,"perm_pmse_bad"
"169",0.018745086449704,0.0189696901304331,"perm_pmse_bad"
"170",0.0186427568780144,0.0202772196745298,"perm_pmse_bad"
"171",0.0188816562433235,0.0185798545716505,"perm_pmse_bad"
"172",0.0177903098421693,0.0205124308845048,"perm_pmse_bad"
"173",0.0196914034025948,0.018452177461476,"perm_pmse_bad"
"174",0.0199584578278283,0.0205805081585002,"perm_pmse_bad"
"175",0.01939139012883,0.0190445875535217,"perm_pmse_bad"
"176",0.0195225427759678,0.020454969318595,"perm_pmse_bad"
"177",0.0196066387509966,0.0201543224578717,"perm_pmse_bad"
"178",0.0187804443846595,0.0191131637544567,"perm_pmse_bad"
"179",0.0181735317857374,0.0193155039763938,"perm_pmse_bad"
"180",0.0191621776338624,0.0170423252887677,"perm_pmse_bad"
"181",0.117384517205365,0.142624895412995,"perm_specks_good"
"182",0.0989197106563571,0.0819434691011232,"perm_specks_good"
"183",0.106694180281341,0.120700880028736,"perm_specks_good"
"184",0.0927141565526803,0.10469728444123,"perm_specks_good"
"185",0.11001129861845,0.0881191582946013,"perm_specks_good"
"186",0.0929019259753256,0.103331149595529,"perm_specks_good"
"187",0.114811227153689,0.0848116126683633,"perm_specks_good"
"188",0.11105229641804,0.157331636879032,"perm_specks_good"
"189",0.111570473455863,0.104697251885409,"perm_specks_good"
"190",0.0834527777523193,0.126171695159756,"perm_specks_good"
"191",0.0998942663129933,0.128030668095548,"perm_specks_good"
"192",0.100403415599606,0.129660588196473,"perm_specks_good"
"193",0.124968811267574,0.0815039819834537,"perm_specks_good"
"194",0.109811562959493,0.10660611697957,"perm_specks_good"
"195",0.0871488880961348,0.152691841439572,"perm_specks_good"
"196",0.0951846922501763,0.0901019964879444,"perm_specks_good"
"197",0.0973116991568188,0.0985629490784193,"perm_specks_good"
"198",0.115155898288401,0.107998877350552,"perm_specks_good"
"199",0.0863744344672597,0.111816932075931,"perm_specks_good"
"200",0.0871736654953026,0.0933309553256175,"perm_specks_good"
"201",0.120583915299997,0.112017616752533,"perm_specks_good"
"202",0.095865778528281,0.0992876062073786,"perm_specks_good"
"203",0.111087517331976,0.0919399151256472,"perm_specks_good"
"204",0.122387202231542,0.103411409564806,"perm_specks_good"
"205",0.12379028072312,0.132283392174165,"perm_specks_good"
"206",0.107254164199493,0.114310345582097,"perm_specks_good"
"207",0.101751255210368,0.0891230048020348,"perm_specks_good"
"208",0.0963554977499001,0.117564834212238,"perm_specks_good"
"209",0.114992654086568,0.115884418039423,"perm_specks_good"
"210",0.118067304485991,0.104875030082168,"perm_specks_good"
"211",0.111412247518372,0.109262574081123,"perm_specks_med"
"212",0.0980262120267264,0.139404777843666,"perm_specks_med"
"213",0.0909226704762038,0.119029208902417,"perm_specks_med"
"214",0.114042986181024,0.0935393296644178,"perm_specks_med"
"215",0.0991295077648372,0.0984067478912952,"perm_specks_med"
"216",0.103013216095162,0.0929939797931673,"perm_specks_med"
"217",0.104511717761389,0.0915393010066405,"perm_specks_med"
"218",0.0890265322244877,0.0895460321556283,"perm_specks_med"
"219",0.103825986137874,0.0938355548954203,"perm_specks_med"
"220",0.112599795573301,0.0990476190476188,"perm_specks_med"
"221",0.10113734849943,0.115004857933944,"perm_specks_med"
"222",0.0964794447135962,0.100205519671168,"perm_specks_med"
"223",0.104023507569839,0.108843266756847,"perm_specks_med"
"224",0.08524026228119,0.11820840845449,"perm_specks_med"
"225",0.106253908764013,0.0889766228249883,"perm_specks_med"
"226",0.0973150945823864,0.0978479351587614,"perm_specks_med"
"227",0.0962477819079221,0.130579765062529,"perm_specks_med"
"228",0.101021624222568,0.0710693135530864,"perm_specks_med"
"229",0.110516363659364,0.109076009681658,"perm_specks_med"
"230",0.0956012436070213,0.0759315980923806,"perm_specks_med"
"231",0.102033027291734,0.0914315101385397,"perm_specks_med"
"232",0.0994631805067424,0.0959270759564937,"perm_specks_med"
"233",0.0953231443811522,0.104916461844568,"perm_specks_med"
"234",0.0933691560246243,0.147435247348031,"perm_specks_med"
"235",0.103838610990809,0.0782981497267225,"perm_specks_med"
"236",0.102976305604965,0.110901392882903,"perm_specks_med"
"237",0.0842853240159009,0.085670576236611,"perm_specks_med"
"238",0.107103649937214,0.0823462154751117,"perm_specks_med"
"239",0.104015605581927,0.105307211642057,"perm_specks_med"
"240",0.105080611942337,0.108706715204119,"perm_specks_med"
"241",0.138787026753702,0.151810007514704,"perm_specks_bad"
"242",0.135479606905416,0.155445777464131,"perm_specks_bad"
"243",0.137217711967275,0.172545292766667,"perm_specks_bad"
"244",0.133863716910281,0.124976062444465,"perm_specks_bad"
"245",0.147736801007101,0.154527442044782,"perm_specks_bad"
"246",0.150626470790624,0.131917282341011,"perm_specks_bad"
"247",0.142367793782065,0.148250521338201,"perm_specks_bad"
"248",0.137140855270857,0.161882387489905,"perm_specks_bad"
"249",0.140164096430419,0.152927360383404,"perm_specks_bad"
"250",0.141505980599047,0.160290098409591,"perm_specks_bad"
"251",0.135803257197256,0.159820624812455,"perm_specks_bad"
"252",0.140914561943079,0.140191589306123,"perm_specks_bad"
"253",0.141066162388007,0.154917790731797,"perm_specks_bad"
"254",0.151704570714744,0.132558345354939,"perm_specks_bad"
"255",0.13830665843868,0.13897287847987,"perm_specks_bad"
"256",0.152012406360854,0.149399198931909,"perm_specks_bad"
"257",0.145962976662894,0.165431518164608,"perm_specks_bad"
"258",0.143904285619944,0.182029310631871,"perm_specks_bad"
"259",0.136232300435587,0.15570119833234,"perm_specks_bad"
"260",0.126140131266485,0.166251639125627,"perm_specks_bad"
"261",0.137945229981758,0.148031943186558,"perm_specks_bad"
"262",0.137834252602677,0.148506449910592,"perm_specks_bad"
"263",0.143320503701739,0.151200779916781,"perm_specks_bad"
"264",0.155848267597569,0.149526467757457,"perm_specks_bad"
"265",0.140575802290706,0.150586358945491,"perm_specks_bad"
"266",0.143948666847112,0.138719402572258,"perm_specks_bad"
"267",0.147991105307649,0.15364104327231,"perm_specks_bad"
"268",0.141495883426876,0.172393805071512,"perm_specks_bad"
"269",0.135130737735147,0.163285439667175,"perm_specks_bad"
"270",0.140485340487043,0.167081562083476,"perm_specks_bad"
