"","pmse_train","specks_train","auc_train","pmse_test","specks_test","auc_test","type","name"
"88","0.221900552","0.999999999999929","1","0.191513792","0.943599999999961","0.99528928","rf","All"
"89","0.220721464063771","0.923599999999937","0.993562648888792","0.220440461429781","0.924799999999963","0.993770559999999","lr","Mean"
"90","0.223248131772276","0.935066666666603","0.990304675555555","0.222266251721231","0.887199999999968","0.97616048","tree","Mean"
"91","0.21941343769593","0.923599999999937","0.993380177777735","0.218872764975223","0.926399999999963","0.993840639999987","lasso","Mean"
"92","0.224386863466667","0.999999999999929","1","0.2003758696","0.914799999999965","0.98954096","rf","Mean"
"93","0.129858545140868","0.620533333333304","0.912286133333313","0.127189349808225","0.598799999999999","0.902349439999997","lr","Correlation"
"94","0.162592287298029","0.772266666666621","0.947552079999999","0.162562210422908","0.550400000000005","0.86217016","tree","Correlation"
"95","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Correlation"
"96","0.1702651392","0.999999999999929","1","0.1159691696","0.615199999999998","0.9065472","rf","Correlation"
"97","0.00104065892344151","0.0510666666666664","0.534026702222219","0.00103706757244641","0.0288","0.495659520000001","lr","Control"
"98","0","4.55364912443912e-18","0.5","0","1.48535697630514e-17","0.5","tree","Control"
"99","4.14056273423138e-06","0.0144","0.507872462222219","4.22171128615779e-06","0.0256","0.504037279999999","lasso","Control"
"100","0.100578648533333","0.999999999999929","1","0.0041571456","0.022","0.49443","rf","Control"
"101","0.0225327640377958","0.383199999999997","0.674209244444449","0.0230177787631972","0.400800000000007","0.685096800000002","lr","All"
"102","0.221110959781289","0.93333333333327","0.98575976","0.219880623277783","0.873999999999969","0.96199264","tree","All"
"103","0.0126291724679492","0.379066666666664","0.632665866666672","0.0129028677891897","0.368400000000006","0.6184992","lasso","All"
"104","0.222984870933333","0.999999999999929","1","0.1921433336","0.942399999999961","0.995055680000001","rf","All"
"105","0.221615381367068","0.92653333333327","0.993957937777743","0.222074370807126","0.918799999999964","0.992499999999977","lr","Mean"
